
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-19 08:20:25.2109300 1613722825.210930109 1613722825.210513353 +0.000416517, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:09.9109313 1613735169.910931349 1613735169.911651373 -0.000720024, ltcy: 0.09 us, exec: 0.04 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:10.9111898 1613735170.911189795 1613735170.911910057 -0.000720501, ltcy: 0.28 us, exec: 0.22 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:11.9114889 1613735171.911489010 1613735171.912209749 -0.000720978, ltcy: 0.30 us, exec: 0.19 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:12.9121422 1613735172.912142277 1613735172.912863731 -0.000721693, ltcy: 0.29 us, exec: 0.22 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:13.9124441 1613735173.912444115 1613735173.913166523 -0.000722647, ltcy: 0.16 us, exec: 0.12 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:14.9126643 1613735174.912664413 1613735174.913387060 -0.000722885, ltcy: 0.21 us, exec: 0.14 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:15.9129473 1613735175.912947416 1613735175.913671017 -0.000723839, ltcy: 0.13 us, exec: 0.07 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:16.9131354 1613735176.913135529 1613735176.913859606 -0.000724316, ltcy: 0.16 us, exec: 0.09 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:17.9133609 1613735177.913360834 1613735177.914085388 -0.000724792, ltcy: 0.27 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:18.9138548 1613735178.913854837 1613735178.914580107 -0.000725508, ltcy: 0.13 us, exec: 0.07 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:19.9140392 1613735179.914039373 1613735179.914765358 -0.000725985, ltcy: 0.10 us, exec: 0.05 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:20.9142190 1613735180.914219141 1613735180.914945602 -0.000726700, ltcy: 0.14 us, exec: 0.08 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:21.9144475 1613735181.914447546 1613735181.915174246 -0.000726938, ltcy: 0.30 us, exec: 0.23 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:22.9147217 1613735182.914721727 1613735182.915449381 -0.000727892, ltcy: 0.14 us, exec: 0.11 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:23.9149295 1613735183.914929628 1613735183.915657759 -0.000728369, ltcy: 0.14 us, exec: 0.09 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:24.9151394 1613735184.915139437 1613735184.915868044 -0.000728846, ltcy: 0.28 us, exec: 0.26 us, limit: 0.14 us, leap: 00
GNS181PEX: 2021-02-19 11:46:25.9154538 1613735185.915453911 1613735185.916182995 -0.000729322, ltcy: 0.34 us, exec: 0.19 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:26.9157859 1613735186.915786028 1613735186.916515589 -0.000729799, ltcy: 0.28 us, exec: 0.21 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:27.9161188 1613735187.916118860 1613735187.916849136 -0.000730515, ltcy: 0.28 us, exec: 0.20 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:28.9163877 1613735188.916387796 1613735188.917118788 -0.000731230, ltcy: 0.28 us, exec: 0.19 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:29.9166367 1613735189.916636705 1613735189.917368650 -0.000732183, ltcy: 0.14 us, exec: 0.06 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:30.9169309 1613735190.916930914 1613735190.917663097 -0.000732422, ltcy: 0.29 us, exec: 0.27 us, limit: 0.14 us, leap: 00
GNS181PEX: 2021-02-19 11:46:31.9172055 1613735191.917205572 1613735191.917938471 -0.000733137, ltcy: 0.21 us, exec: 0.13 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:32.9174287 1613735192.917428732 1613735192.918162346 -0.000733852, ltcy: 0.13 us, exec: 0.08 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:33.9176447 1613735193.917644739 1613735193.918378592 -0.000734091, ltcy: 0.34 us, exec: 0.31 us, limit: 0.15 us, leap: 00
GNS181PEX: 2021-02-19 11:46:34.9179847 1613735194.917984724 1613735194.918719292 -0.000734806, ltcy: 0.26 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:35.9182799 1613735195.918279886 1613735195.919015169 -0.000735521, ltcy: 0.21 us, exec: 0.11 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:36.9185523 1613735196.918552399 1613735196.919287920 -0.000735760, ltcy: 0.27 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:37.9188481 1613735197.918848276 1613735197.919584751 -0.000736713, ltcy: 0.17 us, exec: 0.10 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:38.9191410 1613735198.919141054 1613735198.919878006 -0.000737190, ltcy: 0.27 us, exec: 0.19 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:39.9194161 1613735199.919416189 1613735199.920154095 -0.000738144, ltcy: 0.13 us, exec: 0.08 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:40.9196269 1613735200.919626951 1613735200.920365095 -0.000738382, ltcy: 0.28 us, exec: 0.31 us, limit: 0.16 us, leap: 00
GNS181PEX: 2021-02-19 11:46:41.9198923 1613735201.919892311 1613735201.920631170 -0.000739098, ltcy: 0.29 us, exec: 0.30 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-19 11:46:42.9201764 1613735202.920176506 1613735202.920915842 -0.000739574, ltcy: 0.23 us, exec: 0.13 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:43.9204237 1613735203.920423746 1613735203.921164036 -0.000740528, ltcy: 0.16 us, exec: 0.08 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:44.9206189 1613735204.920619011 1613735204.921360016 -0.000741005, ltcy: 0.11 us, exec: 0.07 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:45.9207983 1613735205.920798302 1613735205.921540022 -0.000741720, ltcy: 0.11 us, exec: 0.05 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:46.9209986 1613735206.920998573 1613735206.921740532 -0.000742197, ltcy: 0.25 us, exec: 0.13 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:47.9212362 1613735207.921236277 1613735207.921978474 -0.000742435, ltcy: 0.22 us, exec: 0.14 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:48.9215175 1613735208.921517611 1613735208.922260523 -0.000743151, ltcy: 0.26 us, exec: 0.20 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:49.9218094 1613735209.921809435 1613735209.922553062 -0.000743866, ltcy: 0.17 us, exec: 0.10 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:50.9221297 1613735210.922129869 1613735210.922873974 -0.000744343, ltcy: 0.27 us, exec: 0.22 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:51.9224052 1613735211.922405243 1613735211.923150063 -0.000745058, ltcy: 0.28 us, exec: 0.19 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:52.9226996 1613735212.922699690 1613735212.923445463 -0.000746012, ltcy: 0.14 us, exec: 0.07 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:53.9229160 1613735213.922915936 1613735213.923661947 -0.000746250, ltcy: 0.28 us, exec: 0.16 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:54.9232447 1613735214.923244715 1613735214.923991442 -0.000746965, ltcy: 0.27 us, exec: 0.22 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:55.9235508 1613735215.923550844 1613735215.924298286 -0.000747681, ltcy: 0.13 us, exec: 0.06 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:56.9238031 1613735216.923803091 1613735216.924551487 -0.000748396, ltcy: 0.11 us, exec: 0.05 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:57.9239833 1613735217.923983335 1613735217.924731731 -0.000748634, ltcy: 0.23 us, exec: 0.14 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:58.9242488 1613735218.924248934 1613735218.924997807 -0.000749350, ltcy: 0.42 us, exec: 0.08 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:46:59.9246226 1613735219.924622774 1613735219.925372601 -0.000750065, ltcy: 0.18 us, exec: 0.11 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:00.9250568 1613735220.925056934 1613735220.925806999 -0.000750303, ltcy: 0.27 us, exec: 0.18 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:01.9253422 1613735221.925342321 1613735221.926093102 -0.000751019, ltcy: 0.23 us, exec: 0.15 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:02.9257039 1613735222.925704002 1613735222.926455736 -0.000751972, ltcy: 0.14 us, exec: 0.09 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:03.9260440 1613735223.926043987 1613735223.926795959 -0.000752211, ltcy: 0.27 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:04.9264860 1613735224.926486015 1613735224.927239180 -0.000753164, ltcy: 0.10 us, exec: 0.04 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:05.9267173 1613735225.926717281 1613735225.927470684 -0.000753641, ltcy: 0.27 us, exec: 0.21 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:06.9270410 1613735226.927041054 1613735226.927794933 -0.000754118, ltcy: 0.28 us, exec: 0.19 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:07.9273814 1613735227.927381516 1613735227.928135872 -0.000754595, ltcy: 0.28 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:08.9277393 1613735228.927739382 1613735228.928494453 -0.000755310, ltcy: 0.28 us, exec: 0.23 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:09.9282190 1613735229.928219080 1613735229.928974867 -0.000756025, ltcy: 0.28 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:10.9284926 1613735230.928492785 1613735230.929249048 -0.000756502, ltcy: 0.27 us, exec: 0.21 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:11.9288204 1613735231.928820372 1613735231.929577351 -0.000757217, ltcy: 0.29 us, exec: 0.20 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:12.9291809 1613735232.929181099 1613735232.929939032 -0.000757933, ltcy: 0.11 us, exec: 0.06 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:13.9293708 1613735233.929370880 1613735233.930129290 -0.000758648, ltcy: 0.14 us, exec: 0.15 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:14.9296211 1613735234.929621220 1613735234.930379868 -0.000758886, ltcy: 0.30 us, exec: 0.27 us, limit: 0.15 us, leap: 00
GNS181PEX: 2021-02-19 11:47:15.9300514 1613735235.930051565 1613735235.930810690 -0.000759363, ltcy: 0.30 us, exec: 0.38 us, limit: 0.16 us, leap: 00
GNS181PEX: 2021-02-19 11:47:16.9303441 1613735236.930344105 1613735236.931104660 -0.000760555, ltcy: 0.11 us, exec: 0.05 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:17.9305968 1613735237.930596828 1613735237.931357145 -0.000760794, ltcy: 0.55 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:18.9309095 1613735238.930909634 1613735238.931670666 -0.000761271, ltcy: 0.29 us, exec: 0.22 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:19.9315741 1613735239.931574106 1613735239.932335854 -0.000761986, ltcy: 0.28 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:20.9318660 1613735240.931866169 1613735240.932628393 -0.000762463, ltcy: 0.30 us, exec: 0.29 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-19 11:47:21.9324904 1613735241.932490349 1613735241.933253527 -0.000763416, ltcy: 0.27 us, exec: 0.26 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:22.9327796 1613735242.932779551 1613735242.933543205 -0.000763893, ltcy: 0.31 us, exec: 0.35 us, limit: 0.18 us, leap: 00
GNS181PEX: 2021-02-19 11:47:23.9334406 1613735243.933440685 1613735243.934204817 -0.000764370, ltcy: 0.27 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:24.9336959 1613735244.933696032 1613735244.934461117 -0.000765324, ltcy: 0.12 us, exec: 0.07 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:25.9339641 1613735245.933964252 1613735245.934729099 -0.000765324, ltcy: 0.51 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:26.9342564 1613735246.934256554 1613735246.935022593 -0.000766277, ltcy: 0.28 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:27.9345321 1613735247.934532166 1613735247.935299397 -0.000767469, ltcy: 0.13 us, exec: 0.10 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:28.9347921 1613735248.934792042 1613735248.935559511 -0.000767708, ltcy: 0.27 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:29.9351513 1613735249.935151339 1613735249.935919762 -0.000768661, ltcy: 0.14 us, exec: 0.08 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:30.9353559 1613735250.935355902 1613735250.936124802 -0.000769138, ltcy: 0.20 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:31.9356283 1613735251.935628414 1613735251.936397552 -0.000769377, ltcy: 0.28 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:32.9360082 1613735252.936008215 1613735252.936778069 -0.000770092, ltcy: 0.27 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:33.9363073 1613735253.936307430 1613735253.937077761 -0.000770569, ltcy: 0.30 us, exec: 0.27 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:34.9366361 1613735254.936636209 1613735254.937407255 -0.000771284, ltcy: 0.31 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:35.9372956 1613735255.937295675 1613735255.938067436 -0.000771999, ltcy: 0.27 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:36.9376514 1613735256.937651396 1613735256.938423634 -0.000772476, ltcy: 0.31 us, exec: 0.23 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:37.9379475 1613735257.937947512 1613735257.938720942 -0.000773430, ltcy: 0.10 us, exec: 0.13 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:38.9382318 1613735258.938231945 1613735258.939005375 -0.000773668, ltcy: 0.27 us, exec: 0.21 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:39.9385689 1613735259.938568830 1613735259.939343214 -0.000774622, ltcy: 0.35 us, exec: 0.10 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:40.9388940 1613735260.938894033 1613735260.939668894 -0.000775099, ltcy: 0.30 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:41.9394845 1613735261.939484596 1613735261.940260410 -0.000776052, ltcy: 0.13 us, exec: 0.07 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:42.9397429 1613735262.939743042 1613735262.940519571 -0.000776529, ltcy: 0.10 us, exec: 0.07 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:43.9399369 1613735263.939936876 1613735263.940713882 -0.000777245, ltcy: 0.23 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:44.9402185 1613735264.940218449 1613735264.940995932 -0.000777721, ltcy: 0.26 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:45.9405144 1613735265.940514565 1613735265.941292286 -0.000777960, ltcy: 0.31 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:46.9408949 1613735266.940895081 1613735266.941673517 -0.000778675, ltcy: 0.35 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:47.9411488 1613735267.941148758 1613735267.941928625 -0.000779867, ltcy: 0.10 us, exec: 0.04 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:48.9413890 1613735268.941389084 1613735268.942168951 -0.000780106, ltcy: 0.28 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:49.9416458 1613735269.941645861 1613735269.942426920 -0.000781059, ltcy: 0.11 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:50.9418455 1613735270.941845417 1613735270.942626953 -0.000781775, ltcy: 0.18 us, exec: 0.08 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:51.9421171 1613735271.942117214 1613735271.942898512 -0.000781536, ltcy: 0.28 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:52.9423777 1613735272.942377806 1613735272.943159103 -0.000781298, ltcy: 0.12 us, exec: 0.11 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:53.9425751 1613735273.942575216 1613735273.943351507 -0.000776529, ltcy: 0.13 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:54.9427930 1613735274.942793131 1613735274.943564177 -0.000771284, ltcy: 0.28 us, exec: 0.22 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:55.9430849 1613735275.943084955 1613735275.943850994 -0.000766277, ltcy: 0.30 us, exec: 0.29 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:56.9434153 1613735276.943415403 1613735276.944176435 -0.000761271, ltcy: 0.27 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:57.9437389 1613735277.943738937 1613735277.944494724 -0.000756264, ltcy: 0.57 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:58.9440827 1613735278.944082737 1613735278.944833994 -0.000751495, ltcy: 0.27 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:47:59.9444115 1613735279.944411516 1613735279.945158005 -0.000746727, ltcy: 0.23 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:00.9447262 1613735280.944726229 1613735280.945467710 -0.000741720, ltcy: 0.27 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:01.9450611 1613735281.945061207 1613735281.945797920 -0.000736952, ltcy: 0.13 us, exec: 0.07 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:02.9453047 1613735282.945304871 1613735282.946036339 -0.000731707, ltcy: 0.22 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:03.9456266 1613735283.945626497 1613735283.946353197 -0.000726938, ltcy: 0.29 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:04.9459510 1613735284.945950985 1613735284.946672678 -0.000721931, ltcy: 0.28 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:05.9462378 1613735285.946237803 1613735285.946954250 -0.000716925, ltcy: 0.42 us, exec: 0.29 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:06.9465724 1613735286.946572542 1613735286.947284460 -0.000712156, ltcy: 0.13 us, exec: 0.06 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:07.9467751 1613735287.946775198 1613735287.947482109 -0.000707150, ltcy: 0.15 us, exec: 0.10 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:08.9470687 1613735288.947068691 1613735288.947770596 -0.000702143, ltcy: 0.29 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:09.9474786 1613735289.947478771 1613735289.948175430 -0.000696898, ltcy: 0.28 us, exec: 0.23 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:10.9478060 1613735290.947806120 1613735290.948498011 -0.000692129, ltcy: 0.27 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:11.9482628 1613735291.948262691 1613735291.948950052 -0.000687599, ltcy: 0.14 us, exec: 0.09 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:12.9485428 1613735292.948542833 1613735292.949224949 -0.000682354, ltcy: 0.27 us, exec: 0.22 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:13.9488979 1613735293.948898077 1613735293.949574947 -0.000677347, ltcy: 0.36 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:14.9492081 1613735294.949208260 1613735294.949880362 -0.000672340, ltcy: 0.31 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:15.9494867 1613735295.949486732 1613735295.950154066 -0.000667572, ltcy: 0.22 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:16.9498866 1613735296.949886560 1613735296.950549364 -0.000662804, ltcy: 0.10 us, exec: 0.05 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:17.9501843 1613735297.950184345 1613735297.950841665 -0.000657558, ltcy: 0.28 us, exec: 0.22 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:18.9504930 1613735298.950493097 1613735298.951145887 -0.000653028, ltcy: 0.14 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:19.9507712 1613735299.950771332 1613735299.951419115 -0.000648022, ltcy: 0.13 us, exec: 0.08 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:20.9510055 1613735300.951005459 1613735300.951647997 -0.000642776, ltcy: 0.24 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:21.9513727 1613735301.951372623 1613735301.952010632 -0.000638247, ltcy: 0.13 us, exec: 0.10 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:22.9516143 1613735302.951614380 1613735302.952246666 -0.000632763, ltcy: 0.58 us, exec: 0.24 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:23.9519885 1613735303.951988459 1613735303.952616215 -0.000627995, ltcy: 0.29 us, exec: 0.31 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-19 11:48:24.9523393 1613735304.952339411 1613735304.952961922 -0.000622988, ltcy: 0.37 us, exec: 0.33 us, limit: 0.18 us, leap: 00
GNS181PEX: 2021-02-19 11:48:25.9529907 1613735305.952990770 1613735305.953608513 -0.000617981, ltcy: 0.29 us, exec: 0.23 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:26.9532910 1613735306.953291178 1613735306.953904390 -0.000613451, ltcy: 0.12 us, exec: 0.08 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:27.9535003 1613735307.953500271 1613735307.954108477 -0.000608444, ltcy: 0.23 us, exec: 0.10 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:28.9538929 1613735308.953892946 1613735308.954495668 -0.000603199, ltcy: 0.43 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:29.9541770 1613735309.954177141 1613735309.954775095 -0.000598192, ltcy: 0.30 us, exec: 0.23 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:30.9545134 1613735310.954513550 1613735310.955106497 -0.000593185, ltcy: 0.28 us, exec: 0.39 us, limit: 0.18 us, leap: 00
GNS181PEX: 2021-02-19 11:48:31.9549307 1613735311.954930782 1613735311.955518961 -0.000588417, ltcy: 0.31 us, exec: 0.23 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:32.9552949 1613735312.955294847 1613735312.955877781 -0.000583172, ltcy: 0.33 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:33.9557971 1613735313.955797195 1613735313.956375599 -0.000578642, ltcy: 0.28 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:34.9561040 1613735314.956104040 1613735314.956677437 -0.000573635, ltcy: 0.30 us, exec: 0.24 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:35.9564514 1613735315.956451416 1613735315.957019806 -0.000568628, ltcy: 0.28 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:36.9567632 1613735316.956763268 1613735316.957326889 -0.000563860, ltcy: 0.22 us, exec: 0.14 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:37.9569796 1613735317.956979752 1613735317.957538605 -0.000558853, ltcy: 0.10 us, exec: 0.04 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:38.9573243 1613735318.957324505 1613735318.957878113 -0.000553846, ltcy: 0.28 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:39.9576502 1613735319.957650185 1613735319.958199263 -0.000549316, ltcy: 0.13 us, exec: 0.07 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-19 11:48:40.9578854 1613735320.957885504 1613735320.958429098 -0.000543833, ltcy: 0.29 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
