
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 3502655000 Hz
GNS181PEX: 2021-02-21 07:46:52.1722844 1613893612.172284365 1613893612.172139883 +0.000144243, ltcy: 0.15 us, exec: 0.15 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:17.0034971 1613907197.003497124 1613907197.002838135 +0.000658751, ltcy: 0.13 us, exec: 0.07 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:18.0036872 1613907198.003687143 1613907198.003026962 +0.000659943, ltcy: 0.18 us, exec: 0.10 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:19.0039390 1613907199.003939152 1613907199.003277540 +0.000661373, ltcy: 0.14 us, exec: 0.17 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:20.0041347 1613907200.004134655 1613907200.003472090 +0.000662327, ltcy: 0.13 us, exec: 0.08 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:21.0043273 1613907201.004327297 1613907201.003663540 +0.000663519, ltcy: 0.13 us, exec: 0.08 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:22.0045287 1613907202.004528761 1613907202.003863811 +0.000664711, ltcy: 0.13 us, exec: 0.16 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:23.0047323 1613907203.004732370 1613907203.004066229 +0.000665903, ltcy: 0.14 us, exec: 0.15 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:24.0049215 1613907204.004921436 1613907204.004254103 +0.000667095, ltcy: 0.13 us, exec: 0.10 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:25.0051070 1613907205.005106926 1613907205.004438639 +0.000668049, ltcy: 0.13 us, exec: 0.10 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:26.0052497 1613907206.005249739 1613907206.004580021 +0.000669479, ltcy: 0.16 us, exec: 0.13 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:27.0054360 1613907207.005435944 1613907207.004765034 +0.000670671, ltcy: 0.30 us, exec: 0.08 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:28.0056287 1613907208.005628824 1613907208.004956722 +0.000671864, ltcy: 0.13 us, exec: 0.08 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:29.0058416 1613907209.005841732 1613907209.005168200 +0.000673294, ltcy: 0.13 us, exec: 0.15 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:30.0060303 1613907210.006030321 1613907210.005356073 +0.000674009, ltcy: 0.14 us, exec: 0.11 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:31.0061993 1613907211.006199360 1613907211.005523920 +0.000675201, ltcy: 0.13 us, exec: 0.09 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:32.0063984 1613907212.006398439 1613907212.005721807 +0.000676394, ltcy: 0.14 us, exec: 0.15 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:33.0065924 1613907213.006592512 1613907213.005914211 +0.000678062, ltcy: 0.33 us, exec: 0.11 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:34.0068010 1613907214.006801128 1613907214.006121874 +0.000679016, ltcy: 0.13 us, exec: 0.16 us, limit: 0.12 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:35.0070081 1613907215.007008076 1613907215.006327868 +0.000679970, ltcy: 0.13 us, exec: 0.14 us, limit: 0.12 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:36.0071982 1613907216.007198334 1613907216.006516695 +0.000681400, ltcy: 0.13 us, exec: 0.11 us, limit: 0.12 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:37.0074914 1613907217.007491350 1613907217.006808519 +0.000682592, ltcy: 0.19 us, exec: 0.17 us, limit: 0.12 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:38.0077209 1613907218.007720947 1613907218.007036924 +0.000683784, ltcy: 0.19 us, exec: 0.16 us, limit: 0.12 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:39.0079575 1613907219.007957458 1613907219.007272243 +0.000684977, ltcy: 0.19 us, exec: 0.19 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:40.0081725 1613907220.008172512 1613907220.007486105 +0.000686169, ltcy: 0.22 us, exec: 0.22 us, limit: 0.13 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:41.0085605 1613907221.008560658 1613907221.007873058 +0.000687361, ltcy: 0.20 us, exec: 0.24 us, limit: 0.14 us, leap: 00
GNS181PEX: 2021-02-21 11:33:42.0088274 1613907222.008827448 1613907222.008138657 +0.000688553, ltcy: 0.19 us, exec: 0.19 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:43.0091287 1613907223.009128809 1613907223.008438826 +0.000689745, ltcy: 0.20 us, exec: 0.21 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:44.0094687 1613907224.009468794 1613907224.008777618 +0.000690937, ltcy: 0.19 us, exec: 0.20 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:45.0098191 1613907225.009819269 1613907225.009126902 +0.000692129, ltcy: 0.20 us, exec: 0.19 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:46.0100768 1613907226.010076761 1613907226.009383202 +0.000693321, ltcy: 0.20 us, exec: 0.20 us, limit: 0.14 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:47.0103185 1613907227.010318518 1613907227.009623766 +0.000694513, ltcy: 0.19 us, exec: 0.25 us, limit: 0.15 us, leap: 00
GNS181PEX: 2021-02-21 11:33:48.0105106 1613907228.010510683 1613907228.009814739 +0.000695705, ltcy: 0.18 us, exec: 0.17 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:49.0107814 1613907229.010781527 1613907229.010076284 +0.000697136, ltcy: 8.07 us, exec: 0.19 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:50.0110370 1613907230.011037111 1613907230.010338783 +0.000698090, ltcy: 0.20 us, exec: 0.19 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:51.0113142 1613907231.011314392 1613907231.010614872 +0.000699282, ltcy: 0.19 us, exec: 0.19 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:52.0115670 1613907232.011567116 1613907232.010866404 +0.000700474, ltcy: 0.19 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:53.0118111 1613907233.011811256 1613907233.011109352 +0.000701666, ltcy: 0.19 us, exec: 0.17 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:54.0120563 1613907234.012056351 1613907234.011353254 +0.000702858, ltcy: 0.20 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:55.0123179 1613907235.012317896 1613907235.011613846 +0.000703812, ltcy: 0.20 us, exec: 0.19 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:56.0125599 1613907236.012559891 1613907236.011854649 +0.000705004, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:57.0128340 1613907237.012834072 1613907237.012127638 +0.000706196, ltcy: 0.20 us, exec: 0.24 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:58.0131046 1613907238.013104677 1613907238.012396812 +0.000707626, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 11:33:59.0133593 1613907239.013359308 1613907239.012650490 +0.000708580, ltcy: 0.20 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:00.0136076 1613907240.013607740 1613907240.012897730 +0.000709772, ltcy: 0.15 us, exec: 0.37 us, limit: 0.19 us, leap: 00
GNS181PEX: 2021-02-21 11:34:01.0138470 1613907241.013847113 1613907241.013137579 +0.000709295, ltcy: 0.20 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:02.0140699 1613907242.014070034 1613907242.013360739 +0.000709057, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:03.0143224 1613907243.014322519 1613907243.013613939 +0.000708342, ltcy: 0.18 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:04.0145530 1613907244.014553070 1613907244.013844967 +0.000707865, ltcy: 0.20 us, exec: 0.18 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:05.0147995 1613907245.014799595 1613907245.014091969 +0.000707388, ltcy: 0.19 us, exec: 0.20 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:06.0151031 1613907246.015103102 1613907246.014395952 +0.000706911, ltcy: 0.20 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:07.0153313 1613907247.015331268 1613907247.014624596 +0.000706434, ltcy: 0.22 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:08.0155722 1613907248.015572309 1613907248.014865398 +0.000706673, ltcy: 0.13 us, exec: 0.12 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:09.0159691 1613907249.015969276 1613907249.015261173 +0.000707865, ltcy: 0.20 us, exec: 0.21 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:10.0161958 1613907250.016195774 1613907250.015486956 +0.000708580, ltcy: 0.20 us, exec: 0.18 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:11.0164374 1613907251.016437531 1613907251.015727758 +0.000709534, ltcy: 0.20 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:12.0166712 1613907252.016671181 1613907252.015960455 +0.000710487, ltcy: 0.19 us, exec: 0.21 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:13.0168868 1613907253.016886950 1613907253.016175270 +0.000711441, ltcy: 0.22 us, exec: 0.20 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:14.0171199 1613907254.017119884 1613907254.016407490 +0.000712156, ltcy: 0.20 us, exec: 0.20 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:15.0173731 1613907255.017373085 1613907255.016659737 +0.000713110, ltcy: 0.19 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:16.0175936 1613907256.017593622 1613907256.016879320 +0.000714064, ltcy: 0.20 us, exec: 0.24 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:17.0178502 1613907257.017850399 1613907257.017135143 +0.000715017, ltcy: 0.19 us, exec: 0.29 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:18.0180898 1613907258.018089771 1613907258.017373800 +0.000715733, ltcy: 0.22 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:19.0183073 1613907259.018307447 1613907259.017590284 +0.000716925, ltcy: 0.20 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:20.0185383 1613907260.018538237 1613907260.017820358 +0.000717640, ltcy: 0.18 us, exec: 0.18 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:21.0187749 1613907261.018774986 1613907261.018056154 +0.000718594, ltcy: 0.18 us, exec: 0.31 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:22.0190250 1613907262.019025087 1613907262.018305302 +0.000719547, ltcy: 0.20 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:23.0192475 1613907263.019247532 1613907263.018527031 +0.000720263, ltcy: 0.19 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:24.0194916 1613907264.019491673 1613907264.018770218 +0.000721216, ltcy: 0.20 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:25.0197315 1613907265.019731522 1613907265.019009113 +0.000722170, ltcy: 0.20 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:26.0199450 1613907266.019945145 1613907266.019221783 +0.000723124, ltcy: 0.20 us, exec: 0.22 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:27.0201923 1613907267.020192385 1613907267.019468307 +0.000723839, ltcy: 0.14 us, exec: 0.16 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:28.0204009 1613907268.020401001 1613907268.019675970 +0.000724792, ltcy: 0.20 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:29.0206932 1613907269.020693302 1613907269.019967556 +0.000725508, ltcy: 0.13 us, exec: 0.14 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:30.0209368 1613907270.020936728 1613907270.020210028 +0.000726461, ltcy: 0.19 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:31.0212053 1613907271.021205425 1613907271.020477533 +0.000727654, ltcy: 0.20 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:32.0214994 1613907272.021499395 1613907272.020770788 +0.000728369, ltcy: 0.19 us, exec: 0.18 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:33.0217456 1613907273.021745682 1613907273.021016121 +0.000729322, ltcy: 0.20 us, exec: 0.20 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:34.0219938 1613907274.021993876 1613907274.021263361 +0.000730276, ltcy: 0.20 us, exec: 0.24 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:35.0222747 1613907275.022274733 1613907275.021543264 +0.000731230, ltcy: 0.20 us, exec: 0.20 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:36.0225160 1613907276.022516012 1613907276.021783829 +0.000731945, ltcy: 0.18 us, exec: 0.23 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:37.0226985 1613907277.022698641 1613907277.021965504 +0.000732899, ltcy: 0.19 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:38.0229575 1613907278.022957563 1613907278.022223473 +0.000733852, ltcy: 0.18 us, exec: 0.21 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:39.0231766 1613907279.023176670 1613907279.022441626 +0.000734806, ltcy: 0.20 us, exec: 0.21 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:40.0234132 1613907280.023413181 1613907280.022677422 +0.000735521, ltcy: 0.20 us, exec: 0.22 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:41.0236633 1613907281.023663282 1613907281.022926569 +0.000736475, ltcy: 0.20 us, exec: 0.23 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:42.0239122 1613907282.023912191 1613907282.023174524 +0.000737429, ltcy: 0.20 us, exec: 0.22 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:43.0241442 1613907283.024144173 1613907283.023405552 +0.000738382, ltcy: 0.22 us, exec: 0.25 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:44.0244404 1613907284.024440527 1613907284.023700953 +0.000739336, ltcy: 0.19 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:45.0246812 1613907285.024681330 1613907285.023940802 +0.000740290, ltcy: 0.19 us, exec: 0.23 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:46.0249223 1613907286.024922371 1613907286.024181128 +0.000741005, ltcy: 0.20 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:47.0251650 1613907287.025165081 1613907287.024422884 +0.000741959, ltcy: 0.19 us, exec: 0.43 us, limit: 0.21 us, leap: 00
GNS181PEX: 2021-02-21 11:34:48.0254150 1613907288.025414944 1613907288.024672270 +0.000742435, ltcy: 0.19 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:49.0256716 1613907289.025671721 1613907289.024927616 +0.000743866, ltcy: 0.19 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:50.0259260 1613907290.025926113 1613907290.025181293 +0.000744581, ltcy: 0.19 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:51.0261712 1613907291.026171207 1613907291.025425434 +0.000745535, ltcy: 0.20 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:52.0264140 1613907292.026413918 1613907292.025667429 +0.000746250, ltcy: 0.20 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:53.0266646 1613907293.026664734 1613907293.025917053 +0.000747442, ltcy: 0.18 us, exec: 0.17 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:54.0269233 1613907294.026923418 1613907294.026174784 +0.000748396, ltcy: 0.22 us, exec: 0.25 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:55.0271686 1613907295.027168751 1613907295.026419163 +0.000749350, ltcy: 0.21 us, exec: 0.19 us, limit: 0.20 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:56.0274272 1613907296.027427197 1613907296.026676893 +0.000750065, ltcy: 0.20 us, exec: 0.24 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:57.0276924 1613907297.027692556 1613907297.026941299 +0.000751019, ltcy: 0.18 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:58.0279351 1613907298.027935266 1613907298.027182817 +0.000752211, ltcy: 0.34 us, exec: 0.25 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:34:59.0281899 1613907299.028189898 1613907299.027436972 +0.000752687, ltcy: 0.20 us, exec: 0.25 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:00.0284068 1613907300.028406858 1613907300.027652979 +0.000753641, ltcy: 0.20 us, exec: 0.20 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:01.0290957 1613907301.029095650 1613907301.028341055 +0.000754356, ltcy: 0.13 us, exec: 0.12 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:02.0293168 1613907302.029316902 1613907302.028561115 +0.000755548, ltcy: 0.20 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:03.0295874 1613907303.029587507 1613907303.028830767 +0.000756502, ltcy: 0.19 us, exec: 0.31 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:04.0298126 1613907304.029812574 1613907304.029055119 +0.000757217, ltcy: 0.22 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:05.0300735 1613907305.030073404 1613907305.029314995 +0.000758171, ltcy: 0.20 us, exec: 0.26 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:06.0303756 1613907306.030375719 1613907306.029616356 +0.000759125, ltcy: 0.20 us, exec: 0.20 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:07.0306019 1613907307.030601978 1613907307.029841661 +0.000760078, ltcy: 0.22 us, exec: 0.18 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:08.0308386 1613907308.030838728 1613907308.030077457 +0.000761032, ltcy: 0.20 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:09.0310894 1613907309.031089544 1613907309.030327320 +0.000761986, ltcy: 0.20 us, exec: 0.24 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:10.0313160 1613907310.031316042 1613907310.030553102 +0.000762701, ltcy: 0.19 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:11.0315728 1613907311.031572819 1613907311.030808926 +0.000763655, ltcy: 0.19 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:12.0318358 1613907312.031835794 1613907312.031070948 +0.000764608, ltcy: 0.20 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:13.0320684 1613907313.032068491 1613907313.031302929 +0.000765324, ltcy: 0.21 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:14.0322690 1613907314.032269001 1613907314.031502962 +0.000765800, ltcy: 0.22 us, exec: 0.33 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:15.0325098 1613907315.032509804 1613907315.031743526 +0.000766039, ltcy: 0.20 us, exec: 0.26 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:16.0327428 1613907316.032742977 1613907316.031976223 +0.000766516, ltcy: 0.20 us, exec: 0.21 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:17.0330092 1613907317.033009291 1613907317.032242298 +0.000766754, ltcy: 0.20 us, exec: 0.24 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:18.0332453 1613907318.033245325 1613907318.032478094 +0.000766993, ltcy: 0.19 us, exec: 0.14 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:19.0334853 1613907319.033485413 1613907319.032717943 +0.000767231, ltcy: 0.19 us, exec: 0.19 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:20.0337596 1613907320.033759594 1613907320.032991886 +0.000767469, ltcy: 0.19 us, exec: 0.17 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:21.0340359 1613907321.034035921 1613907321.033267975 +0.000767708, ltcy: 0.20 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:22.0342798 1613907322.034279823 1613907322.033511400 +0.000768185, ltcy: 0.20 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:23.0345407 1613907323.034540653 1613907323.033772230 +0.000768185, ltcy: 0.20 us, exec: 0.26 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:24.0347767 1613907324.034776688 1613907324.034007788 +0.000768661, ltcy: 0.20 us, exec: 0.21 us, limit: 0.21 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:25.0350151 1613907325.035015106 1613907325.034245968 +0.000768900, ltcy: 0.19 us, exec: 0.22 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:26.0352671 1613907326.035267115 1613907326.034497738 +0.000769138, ltcy: 0.20 us, exec: 0.26 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:27.0355290 1613907327.035529137 1613907327.034759283 +0.000769615, ltcy: 0.21 us, exec: 0.22 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:28.0357709 1613907328.035770893 1613907328.035001040 +0.000769615, ltcy: 0.20 us, exec: 0.29 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:29.0360523 1613907329.036052227 1613907329.035282135 +0.000769854, ltcy: 0.20 us, exec: 0.21 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:30.0363174 1613907330.036317348 1613907330.035547018 +0.000770092, ltcy: 0.20 us, exec: 0.20 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:31.0365805 1613907331.036580563 1613907331.035809994 +0.000770330, ltcy: 0.20 us, exec: 0.21 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:32.0368222 1613907332.036822319 1613907332.036051035 +0.000771046, ltcy: 0.20 us, exec: 0.21 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:33.0370509 1613907333.037050962 1613907333.036279678 +0.000771046, ltcy: 0.20 us, exec: 0.20 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:34.0372953 1613907334.037295341 1613907334.036523581 +0.000771523, ltcy: 0.20 us, exec: 0.24 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:35.0375565 1613907335.037556648 1613907335.036784649 +0.000771761, ltcy: 0.20 us, exec: 0.21 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:36.0377978 1613907336.037797928 1613907336.037025690 +0.000771999, ltcy: 0.19 us, exec: 0.20 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:37.0380735 1613907337.038073540 1613907337.037301064 +0.000772238, ltcy: 0.18 us, exec: 0.25 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:38.0383695 1613907338.038369417 1613907338.037596703 +0.000772476, ltcy: 0.20 us, exec: 0.21 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:39.0386641 1613907339.038664103 1613907339.037891150 +0.000772715, ltcy: 0.20 us, exec: 0.25 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:40.0389517 1613907340.038951635 1613907340.038178444 +0.000772953, ltcy: 0.19 us, exec: 0.23 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:41.0392768 1613907341.039276838 1613907341.038503408 +0.000773191, ltcy: 0.20 us, exec: 0.25 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:42.0395176 1613907342.039517641 1613907342.038743734 +0.000773668, ltcy: 0.21 us, exec: 0.23 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:43.0397714 1613907343.039771318 1613907343.038997412 +0.000773668, ltcy: 0.19 us, exec: 0.20 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:44.0400269 1613907344.040026903 1613907344.039252520 +0.000774145, ltcy: 0.19 us, exec: 0.20 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:45.0403199 1613907345.040319920 1613907345.039545536 +0.000774145, ltcy: 0.14 us, exec: 0.14 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:46.0405477 1613907346.040547609 1613907346.039772749 +0.000774622, ltcy: 0.20 us, exec: 0.25 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:47.0408045 1613907347.040804625 1613907347.040029287 +0.000775099, ltcy: 0.19 us, exec: 0.23 us, limit: 0.22 us, leap: 00 *
GNS181PEX: 2021-02-21 11:35:48.0411267 1613907348.041126728 1613907348.040351152 +0.000775337, ltcy: 0.20 us, exec: 0.19 us, limit: 0.22 us, leap: 00 *
